State,StateID,County,index,intercept,SP,unemployment,mortgage_rates,ind_prod,inflation_expect
North Carolina,37,Bertie,1767,-3.99E-17,0.197699761,0.042533096,0.207466056,0.014178897,-0.600681717
Arkansas,5,Conway,1768,-7.98E-17,-0.22117372,-0.173690609,0.304684718,0.411664446,-0.130300471
Indiana,18,Jay,1769,-1.02E-16,0.079981684,-0.543800393,0.453477544,-0.354456889,-0.078195067
Georgia,13,Putnam,1770,2.05E-16,0.220246067,0.008859123,0.254676286,0.131683163,-0.312350015
Georgia,13,Washington,1771,1.28E-16,0.131319106,0.149614821,0.274907575,0.432521055,-0.339652294
Missouri,29,Vernon,1772,2.01E-16,-0.284249836,-0.816593408,0.041374418,-0.251205802,-0.10973154
Wyoming,56,Uinta,1773,3.92E-16,-0.060652233,0.557047757,-0.264687908,0.850169319,-0.042277525
North Dakota,38,Stutsman,1774,6.94E-18,0.066553702,-0.633622068,0.159610368,-0.619451068,0.372462346
South Carolina,45,Hampton,1775,-1.17E-16,-0.416588161,0.503621032,-0.251369504,0.831605812,-0.190867608
Iowa,19,Winneshiek,1776,-1.68E-16,-0.300171418,-1.078990637,-0.024495212,-1.243918463,0.146540186
Alabama,1,Marengo,1777,6.42E-17,0.240412826,-0.21013495,0.51668745,-0.108499778,-0.068541576
Virginia,51,Waynesboro,1778,2.37E-16,0.114420788,0.149383373,-0.062096287,0.635907251,-0.570296896
Nebraska,31,Dakota,1779,1.28E-16,-0.034356924,-0.629243124,0.411322846,-0.264851284,-0.36845367
Oregon,41,Crook,1780,2.81E-16,0.162448342,-0.091937933,0.235147601,0.084502744,-0.554661813
North Carolina,37,Warren,1781,5.03E-17,0.046228672,0.155997867,0.144770037,0.461482816,-0.588811325
Iowa,19,Buchanan,1782,3.83E-16,0.074824118,-0.082070251,0.402985482,-0.013366765,-0.607105235
Indiana,18,Spencer,1783,3.89E-16,-0.033181684,0.378269582,0.175331213,0.843062144,-0.488334672
Alabama,1,Butler,1784,-1.91E-17,-0.154613484,-0.159696784,-0.158631903,0.172078382,-0.506526679
Washington,53,Pacific,1785,-7.11E-17,0.189457409,-0.632154378,0.293164583,-0.507643298,-0.464487952
Iowa,19,Fayette,1786,-4.25E-17,0.151720548,-0.347862239,0.207433084,-0.171165426,-0.62473112
Wisconsin,55,Adams,1787,1.34E-16,-0.213370006,0.100510693,0.196479609,0.432380627,-0.506021128
Texas,48,Colorado,1788,1.04E-17,0.043039711,-0.635353788,0.373185785,-0.501371431,-0.239106886
Minnesota,27,Fillmore,1789,2.26E-16,0.132441601,-0.289197885,0.41849396,0.079454622,-0.385177343
Minnesota,27,Martin,1790,1.11E-16,0.283590707,-0.76801794,0.523681647,-0.622987661,-0.299405696
Indiana,18,Fulton,1791,2.81E-16,-0.080522493,0.43652839,0.207165997,0.873895649,-0.458131695
Louisiana,22,Concordia,1792,9.37E-17,0.113085814,-0.465659894,0.062542219,0.065198258,-0.141377027
Iowa,19,Carroll,1793,2.08E-17,0.122257415,-0.980994368,0.263470358,-0.836812247,-0.281264337
Kentucky,21,Wayne,1794,8.50E-17,-0.56554463,-0.307840247,0.235626008,-0.10765008,-0.1030556
Utah,49,Sevier,1795,4.06E-16,0.161301248,-0.569519698,0.559673286,-0.320225766,0.00738356
Nebraska,31,Saunders,1796,4.15E-16,-0.14983982,-0.313161016,0.202675801,0.169663002,-0.438703287
Louisiana,22,Franklin,1797,-1.01E-16,-0.295249894,0.332950721,0.429196114,0.684449823,0.139279621
North Carolina,37,Madison,1798,2.21E-16,-0.144160569,-0.36914387,0.206193691,-0.021026812,-0.414871519
Mississippi,28,Wayne,1799,1.39E-16,0.057401603,1.188707048,-0.377957706,0.887960704,-0.018331612
Missouri,29,Clinton,1800,-1.43E-16,-0.090587576,0.054124993,0.039410994,0.448626979,-0.542804469
Louisiana,22,Richland,1801,-3.47E-18,0.121789187,-0.372993101,0.090176318,-0.217765149,-0.246591285
Wisconsin,55,Taylor,1802,1.28E-16,-0.251084762,-0.667201375,-0.007412208,-0.20146684,-0.288163018
Arkansas,5,Polk,1803,-1.14E-16,-0.171256409,-0.435641077,0.225580171,-0.124919947,-0.418899493
Oklahoma,40,Texas,1804,-1.54E-16,0.18490836,1.051548127,-0.206984196,0.986266286,-0.355801461
Iowa,19,Jones,1805,3.99E-17,0.032411501,-0.533681558,0.198821451,-0.316700855,-0.490405167
Mississippi,28,Clay,1806,-1.31E-16,-5.71E-05,-0.208612383,-0.084823843,-0.232643823,-0.254608678
Wisconsin,55,Kewaunee,1807,-9.45E-17,-0.090397334,-0.111950055,0.175151896,0.300651211,-0.516314947
North Carolina,37,Polk,1808,-6.42E-17,-0.081226699,-0.185455713,-0.004868455,0.207726377,-0.546783979
New Mexico,35,Lincoln,1809,9.97E-18,-0.015121883,-0.762845073,0.313274763,-0.471286461,-0.289276795
Arizona,4,La Paz,1810,9.54E-17,0.356544781,-0.015701182,0.317467475,-0.238938082,0.224719373
Texas,48,Bandera,1811,1.21E-17,0.25042773,-0.119794207,0.457793024,0.079350973,-0.350802541
Wisconsin,55,Jackson,1812,-2.95E-16,-0.08650429,-0.542381415,0.258241393,-0.313943713,-0.253104838
Minnesota,27,Hubbard,1813,6.31E-16,0.261275989,-0.3323571,0.430724547,-0.158283288,-0.398802161
Washington,53,Klickitat,1814,-3.47E-16,0.3486397,-0.98895646,0.382157662,-0.936898478,-0.273303145
Louisiana,22,East Feliciana,1815,-2.55E-16,0.006217655,-0.075103374,0.355358308,0.209829617,-0.28118227
Iowa,19,Buena Vista,1816,-1.73E-17,0.056031451,-0.160330478,0.088248382,0.083672772,-0.33072533
Oklahoma,40,McIntosh,1817,-6.33E-17,-0.24727122,-0.609665922,0.091347589,-0.534545065,-0.397352412
Nebraska,31,Washington,1818,-1.11E-16,-0.029422638,-0.3515537,0.280366943,0.18593234,-0.323009758
Texas,48,Jones,1819,5.13E-16,0.097543793,-0.259303609,0.54753138,-0.0481613,-0.261157621
Maryland,24,Kent,1820,1.72E-16,0.344036588,0.29727582,0.131710884,0.757405896,-0.268518912
Georgia,13,Elbert,1821,-1.68E-16,0.090677084,0.023353402,0.400660923,0.307760644,-0.370027318
Indiana,18,Carroll,1822,-1.73E-16,-0.035547485,0.436857221,0.181324889,0.837529098,-0.53561721
Iowa,19,Henry,1823,-9.54E-18,0.090032324,-0.941021369,-0.359265687,-0.815405846,-0.375773741
Texas,48,DeWitt,1824,5.20E-16,-0.080425518,-0.716257441,0.123566744,-0.354191359,-0.048421017
Minnesota,27,Dodge,1825,-1.63E-16,0.253929109,-0.436852842,0.342591413,-0.141383893,-0.494548278
Oklahoma,40,Woodward,1826,-1.28E-16,0.002483367,-0.035308563,0.113490929,0.159305073,-0.073694685
Idaho,16,Minidoka,1827,-3.12E-17,-0.003471761,-0.456639817,0.371785415,-0.133558932,-0.342051304
Kentucky,21,Breckinridge,1828,-1.39E-17,-0.2615721,-0.412496971,-0.226344626,0.05640814,-0.179442339
California,6,Plumas,1829,1.15E-16,0.3426599,0.030934847,0.294713894,-0.239150835,0.41926029
Kentucky,21,Bourbon,1830,1.39E-17,-0.0322588,-0.264603762,-0.068786029,0.179860232,-0.411468335
Illinois,17,Douglas,1831,1.94E-16,-0.135561404,-0.320287225,0.313175193,-0.228679577,-0.528216175
Wisconsin,55,Langlade,1832,5.55E-17,0.004252249,0.367461155,0.096863081,0.564455686,-0.222197316
Kentucky,21,Allen,1833,-4.34E-18,0.009290335,-0.450008601,-0.133290205,0.006407019,-0.158762881
Florida,12,Holmes,1834,2.43E-17,0.264720105,-0.560263267,0.453834197,-0.7197266,-0.210131001
South Carolina,45,Saluda,1835,3.85E-16,-0.024560257,-0.436878946,0.308151241,-0.061676754,-0.308232223
Iowa,19,Jackson,1836,1.20E-16,-0.182696506,-1.312213949,-0.214271361,-1.221819615,-0.151322858
New Mexico,35,Roosevelt,1837,-3.76E-16,0.334777696,-0.427245325,-0.177282837,-0.155542918,-0.378169036
Indiana,18,Orange,1838,-5.18E-16,-0.057541699,0.338847506,0.100566101,0.840718516,-0.47032925
Kentucky,21,Marion,1839,-6.94E-18,0.022113825,-0.523510335,-0.127318395,-0.063748816,-0.50408755
Illinois,17,Crawford,1840,-1.94E-16,0.04020021,-1.245933995,0.292562618,-1.080684981,0.154757046
Texas,48,Freestone,1841,3.33E-16,0.217646966,-0.599462903,0.320447369,-0.432786953,-0.11767622
Texas,48,Gonzales,1842,-1.42E-16,0.282957677,-0.910881314,0.205752458,-0.710672173,-0.313276911
Kansas,20,Dickinson,1843,3.82E-17,-0.280195958,0.31724579,-0.001264744,0.297213183,-0.101447019
Alabama,1,Pickens,1844,-9.45E-17,-0.184216657,0.039104755,-0.042894636,0.564861912,-0.415886603
Texas,48,Montague,1845,-8.15E-17,0.311638962,-0.128630241,0.255375534,-0.042204084,-0.326968277
Montana,30,Lincoln,1846,2.50E-16,-0.024335964,1.236175217,-0.202932392,1.229233339,-0.463693885
Texas,48,Lampasas,1847,-1.77E-16,0.104914717,-0.642644192,0.405019336,-0.404821684,-0.199579243
Ohio,39,Paulding,1848,1.73E-18,-0.029149276,-0.022359304,0.097198016,0.454444251,-0.510612834
Mississippi,28,Tishomingo,1849,-9.89E-17,0.003016319,-0.142383042,-0.033922307,0.252720245,-0.15717711
Mississippi,28,Covington,1850,-1.53E-16,-0.391493764,-0.190273444,-0.016663909,0.025706361,-0.475809623
Mississippi,28,Attala,1851,7.98E-17,0.210824612,1.200077259,-0.002183282,1.249554139,-0.099542492
South Dakota,46,Davison,1852,-2.76E-16,-0.099701434,-0.33144263,0.266258518,-0.238271016,-0.398145948
Texas,48,Deaf Smith,1853,2.03E-16,0.289609885,-0.382250264,0.296617624,-0.308928455,-0.272279044
Indiana,18,Perry,1854,-1.08E-16,-0.152126941,0.087415927,0.199690288,0.579799587,-0.387652175
Texas,48,Llano,1855,-7.98E-16,0.00465614,-0.91642427,0.227803337,-0.813428613,0.207120029
Georgia,13,Berrien,1856,3.43E-16,0.246268795,-0.128821939,0.228827184,0.035698214,-0.069739183
Texas,48,Lavaca,1857,-4.61E-16,0.361182049,-0.492256102,0.279281493,-0.520322051,-0.411774272
Florida,12,Madison,1858,7.81E-17,0.18991776,-0.950205026,0.337319507,-1.111334972,-0.135490594
South Carolina,45,Lee,1859,4.68E-17,-0.268198231,0.721567845,0.162124421,0.957427692,0.07412748
Mississippi,28,Winston,1860,-2.98E-16,-0.090013363,0.948301654,0.812739896,0.845586274,0.043434483
Mississippi,28,Holmes,1861,-1.35E-16,-0.50796828,0.705367178,-0.241736719,0.915372204,-0.185240376
Tennessee,47,Smith,1862,-7.29E-17,-0.117387219,-0.074846767,0.083155417,0.123411878,-0.606752616
Minnesota,27,Waseca,1863,2.78E-16,0.201781983,-0.298782721,0.635282834,-0.140912956,-0.311802862
Kansas,20,Jefferson,1864,-1.44E-16,-0.097167752,-0.16299753,0.040497498,0.290319821,-0.502161913
Tennessee,47,Union,1865,2.78E-16,0.061807317,-0.119386489,0.189743324,0.150207834,-0.540942241
Illinois,17,Hancock,1866,3.12E-17,0.154252012,0.004906574,-0.086429411,0.043915296,-0.353794943
Missouri,29,Benton,1867,3.82E-17,-0.539970841,0.028853324,0.170037225,0.289482897,-0.239199476
Wisconsin,55,Green Lake,1868,-6.85E-17,-0.25821728,-0.400658893,-0.021019066,0.095651033,-0.397803468
Minnesota,27,Houston,1869,6.94E-17,0.193238838,-0.966548183,0.451635006,-0.758123178,-0.267949252
Arkansas,5,Arkansas,1870,-8.33E-17,0.145238365,0.413779225,0.024418739,0.529920655,-0.394391631
Missouri,29,Perry,1871,5.07E-16,-0.164136138,-0.267323848,-0.04214371,0.128558976,-0.185985745
Missouri,29,New Madrid,1872,-7.29E-17,-0.175173086,-0.554526585,0.35443635,-0.081062407,-0.164180382
Iowa,19,Poweshiek,1873,1.56E-17,-0.012789013,-0.471828726,-0.135493278,0.009012763,-0.307023132
Kentucky,21,Harrison,1874,2.26E-17,-0.11622648,-0.217242162,0.044500146,0.430245133,-0.330495204
Colorado,8,Otero,1875,-1.35E-16,0.104121167,-0.778571906,0.413826179,-0.550938146,-0.122734109
Missouri,29,Wright,1876,-2.03E-16,-0.280051969,0.700104042,0.322554531,1.102705928,0.050378232
Tennessee,47,Haywood,1877,7.03E-17,0.117511556,0.072743534,0.073752319,0.361737167,-0.560174702
Georgia,13,Pierce,1878,2.78E-17,0.244515788,-0.288302204,0.364641343,-0.056125868,-0.415547367
Washington,53,Adams,1879,-2.31E-16,0.225591763,-1.004651296,0.286548009,-0.916827647,-0.331202498
Tennessee,47,Dekalb,1880,-1.07E-16,0.050572922,-0.140270999,0.045413193,0.190041449,-0.602435223
Kentucky,21,Adair,1881,-3.82E-17,0.456131973,-0.030388064,0.418786573,0.128994838,-0.152729099
Utah,49,Duchesne,1882,1.21E-16,0.344611569,-0.856577759,0.46903252,-0.937821211,0.126858043
Texas,48,Eastland,1883,4.53E-16,0.283424078,-0.537311747,0.098287862,-0.543712313,0.249056298
Illinois,17,Edgar,1884,-1.27E-16,0.07541685,-0.36368319,0.183510779,-0.026437703,-0.233394906
Virginia,51,Southampton,1885,9.37E-17,0.265761083,-0.05362761,0.115827649,0.267314389,-0.549452863
Texas,48,Young,1886,1.53E-16,0.17271881,-0.862157351,0.35877052,-0.749537885,0.079582746
California,6,Inyo,1887,-2.10E-16,0.15582184,-0.1185933,0.273208555,-0.371189797,0.446012519
Tennessee,47,Humphreys,1888,-1.44E-16,0.064798608,0.180531506,0.079761925,0.416345198,-0.691124503
Missouri,29,Pike,1889,7.63E-17,0.349645205,0.060487354,0.403005201,0.209013681,0.034397171
Arkansas,5,Drew,1890,1.40E-16,-0.278837282,0.168697482,0.156979005,0.600011101,-0.05067745
Iowa,19,Cedar,1891,9.89E-17,0.315141955,-0.12092782,0.356535304,-0.223258727,-0.479432159
Virginia,51,Patrick,1892,-1.91E-17,0.205119024,0.470738191,-0.059709189,0.344995383,0.274173992
Virginia,51,New Kent,1893,-9.37E-17,0.04241584,0.219851303,-0.065837272,0.818492195,-0.464542061
Georgia,13,Brantley,1894,7.29E-17,-0.418087374,-0.437604026,0.583913584,-0.179474587,0.17956969
Virginia,51,Greene,1895,-1.23E-16,-0.031467684,0.228032866,0.075084842,0.814258468,-0.376888355
Georgia,13,Banks,1896,1.04E-16,0.082899522,0.258836882,0.256370872,0.549928722,-0.450047285
New York,36,Schuyler,1897,-1.87E-16,0.064501472,-0.501757014,0.259313183,-0.244682184,-0.500780997
Georgia,13,Lamar,1898,-1.16E-16,0.071877151,0.251361789,0.214225954,0.593087392,-0.500097465
Tennessee,47,Unicoi,1899,-3.47E-17,-0.077526183,-0.515581395,0.171419273,-0.320924063,-0.557367389
Kentucky,21,McCreary,1900,-8.67E-17,0.283793415,-0.226209534,-0.355437101,-0.758068582,-0.211711614
Missouri,29,Pemiscot,1901,1.56E-17,-0.292419045,-0.445496815,-0.148839329,-0.120290699,0.111946256
Pennsylvania,42,Montour,1902,-1.94E-16,-0.015806395,-0.104774138,0.152761236,0.303126984,-0.340463253
California,6,Mariposa,1903,-5.46E-17,0.477062182,-0.002136322,0.404990381,-0.285418151,0.186231413
Tennessee,47,Johnson,1904,9.19E-17,-0.164551429,0.397824941,0.340251838,0.574160828,-0.451760148
Georgia,13,Appling,1905,1.09E-16,0.054324767,-0.219254983,0.399628845,-0.030436271,-0.223397142
Texas,48,Bosque,1906,3.31E-16,0.272370872,-0.449045778,0.342388471,-0.277521475,-0.371033436
Kentucky,21,Hart,1907,6.07E-17,0.012631825,0.130833237,-0.415412181,0.411004805,-0.649253827
Missouri,29,Ste. Genevieve,1908,-2.78E-17,0.025012647,-0.103714519,-0.942018566,0.14523199,0.103626906
Iowa,19,Clayton,1909,-4.09E-16,0.208919189,-0.837803928,0.321597451,-0.72542448,0.156111654
Arkansas,5,Franklin,1910,9.54E-18,0.186417911,-0.505943526,-0.115773405,-0.816112949,-0.023443298
Wisconsin,55,Richland,1911,-1.31E-16,-0.112028629,-0.227089063,0.197995991,0.160669337,-0.45982592
Arkansas,5,Jackson,1912,-4.77E-17,0.151451616,0.338080235,0.26901713,0.620675104,-0.546833429
Arkansas,5,Randolph,1913,3.30E-17,0.025163683,-0.998263479,-0.079837795,-0.890093463,-0.288475336
Tennessee,47,Fentress,1914,-6.46E-17,-0.106253303,0.280981108,0.2098648,0.470808817,-0.523446197
New Mexico,35,Los Alamos,1915,2.86E-17,-0.086319111,0.415806464,-0.134288023,0.827515157,-0.577916669
Arkansas,5,Cross,1916,3.23E-16,0.101652517,-0.537520363,0.279580548,-0.123943931,-0.276716005
Georgia,13,Pike,1917,2.39E-16,0.176066809,0.250379346,0.329272734,0.520859006,-0.455898805
Georgia,13,Morgan,1918,1.02E-16,0.107920573,0.065071344,0.282009505,0.355279119,-0.432869852
New Mexico,35,Socorro,1919,3.47E-18,0.101699403,0.282500099,-0.053999428,0.171412666,-0.397864674
Texas,48,Falls,1920,-6.94E-18,0.318259174,0.001930168,0.136270095,-0.074306204,-0.230158487
Virginia,51,Bristol,1921,3.12E-16,0.183701933,-0.02125142,0.054540094,0.42354427,-0.578973482
North Carolina,37,Yancey,1922,-6.07E-17,-0.061590308,-0.131932084,0.099846046,0.174837538,-0.48641733
Colorado,8,Chaffee,1923,2.06E-16,0.064427714,-0.854097596,0.410029801,-0.794282283,-0.22704814
Illinois,17,Union,1924,-1.73E-18,0.01610892,0.242849364,0.062786455,0.160093652,0.376711189
North Carolina,37,Avery,1925,1.25E-16,0.478433377,0.263487171,0.266913073,-0.346833846,0.052466574
Mississippi,28,Stone,1926,-6.07E-17,-0.321963979,-0.017588633,-0.221215747,0.147604319,-0.320680663
Illinois,17,Bond,1927,6.59E-17,0.417061473,0.046487852,0.06998949,0.371352552,-0.363744552
Iowa,19,Tama,1928,-2.03E-16,0.03494877,-0.155071923,0.27247949,-0.310738681,0.011184435
Iowa,19,Delaware,1929,4.48E-16,-0.134814901,-0.783636178,-0.141568199,-0.444817096,-0.132358608
Illinois,17,Warren,1930,1.04E-16,0.289549463,-0.397444516,0.029887998,-0.050967218,-0.355060337
Georgia,13,Ben Hill,1931,7.46E-17,0.134209756,-0.490005884,0.392646071,-0.267361267,-0.252759151
Missouri,29,Cooper,1932,1.78E-16,-0.332252491,-0.060829733,0.258318302,0.312974394,-0.245494082
Alabama,1,Washington,1933,-2.08E-16,-0.304134363,1.230496062,-0.268603293,0.950889478,0.192253931
Kentucky,21,Russell,1934,4.86E-17,0.117731295,-0.665555188,-0.045496652,-0.310838428,-0.115133225
West Virginia,54,Morgan,1935,5.03E-17,0.007217851,1.256521702,-0.018564467,1.46353206,-0.111920888
Maine,23,Piscataquis,1936,3.47E-18,-0.251762967,0.434913791,-0.050313873,0.596841323,-0.560908869
Iowa,19,Hardin,1937,-1.96E-16,-0.184345452,-0.00428695,0.195571023,-0.066150352,-0.239871404
Texas,48,Gaines,1938,1.86E-16,0.351637096,-0.688299109,0.257748365,-0.698680215,-0.143809817
Michigan,26,Benzie,1939,-7.29E-17,0.29576616,-0.575298396,0.422598296,-0.433584192,-0.40432476
Kentucky,21,Mason,1940,2.26E-17,-0.101322214,-0.092061311,0.150959348,0.545599008,-0.18869364
Pennsylvania,42,Potter,1941,2.26E-17,0.007338089,0.281400027,0.289390222,0.585015821,-0.489065166
Virginia,51,Westmoreland,1942,9.89E-17,0.121654768,0.518710676,-0.350583264,0.795909252,-0.453193063
Virginia,51,Brunswick,1943,6.85E-17,0.300987361,-0.07461451,-0.012311755,-0.13989325,-0.622231549
Arkansas,5,Lawrence,1944,9.28E-17,0.060696955,0.208279292,0.19725179,0.486644239,-0.575454718
Virginia,51,Colonial Heights,1945,1.50E-16,-0.037684487,0.352784007,-0.166509284,0.939939636,-0.457876502
South Dakota,46,Beadle,1946,-5.03E-16,0.275914189,-0.35238449,0.325526283,-0.446823426,0.473709225
Mississippi,28,Chickasaw,1947,5.72E-17,-0.322256392,0.216851581,-0.211341034,0.4138213,-0.270011138
Indiana,18,Rush,1948,1.24E-16,-0.162474959,-0.121845216,0.119900463,0.123173371,-0.562751837
Indiana,18,Parke,1949,1.36E-16,-0.054173346,0.381675026,0.179005806,0.786506319,-0.35433229
Kentucky,21,Simpson,1950,-2.29E-16,-0.168688938,-0.032614238,-0.091158966,0.150269246,0.025450394
Alabama,1,Henry,1951,-4.86E-17,-0.23636212,0.298345514,-0.001258478,0.808699336,-0.446392687
Arkansas,5,Van Buren,1952,-3.82E-17,0.029985359,-0.624277921,-0.118164539,-0.337672308,-0.437992954
Missouri,29,Andrew,1953,3.12E-17,-0.103664712,0.250667609,0.252673179,0.622131292,-0.486022976
Virginia,51,Giles,1954,1.38E-16,-0.043080711,-0.355955059,-0.08340822,0.190554419,-0.38650069
Arkansas,5,Sharp,1955,3.83E-16,-0.05597372,0.616020336,-0.260501843,0.924289731,-0.650557734
Alabama,1,Fayette,1956,-9.89E-17,-0.05837633,0.804632842,-0.090249521,1.211979232,-0.461809033
Indiana,18,Fountain,1957,1.34E-16,-0.193823605,0.020869805,0.188117945,0.537853701,-0.372872258
Texas,48,Frio,1958,8.15E-17,0.356690649,-0.894425384,0.26188706,-0.969446026,-0.161093999
Georgia,13,Cook,1959,-8.50E-17,0.279549873,-0.3631143,0.223245915,-0.143502702,-0.382838848
Louisiana,22,Claiborne,1960,1.01E-16,-0.308579897,-0.110981071,0.14632409,-0.213226387,-0.494885926
Texas,48,Burleson,1961,-1.87E-16,0.058653726,-0.893505955,0.208927741,-0.683317968,-0.064725463
Michigan,26,Kalkaska,1962,-2.26E-17,0.201694665,0.236778719,0.47594735,0.301135417,-0.399518682
Colorado,8,Pitkin,1963,-1.21E-16,0.069276952,-0.39843502,0.324581996,-0.4258597,0.13400259
Virginia,51,Buckingham,1964,3.73E-17,0.073894984,0.460851613,-0.093792876,0.948247196,-0.461563297
Tennessee,47,Chester,1965,-8.50E-17,-0.019885038,-0.314573267,0.21074825,-0.011380879,-0.536522477
Iowa,19,Crawford,1966,-8.24E-18,-0.12483246,-0.661829448,0.139535467,-0.511646559,-0.268624259
Mississippi,28,Jasper,1967,-1.25E-16,0.320839518,-0.881381827,0.134675911,-0.571373602,-0.201762507
Kentucky,21,Spencer,1968,-1.47E-17,0.185253351,-0.43569199,0.057041736,-0.034651687,-0.436699563
Arkansas,5,Sevier,1969,-7.98E-17,0.159554266,1.151601755,0.005107312,1.391391502,0.018321568
Kentucky,21,Rockcastle,1970,-2.43E-16,0.088098411,-1.333866499,0.096009016,-0.881821031,0.211946202
Missouri,29,Bates,1971,2.40E-16,-0.176134272,-0.229932903,0.043418521,0.243135818,-0.416236644
South Dakota,46,Hughes,1972,1.06E-16,0.128035956,-0.563884225,0.298141907,-0.423624406,-0.457532841
Tennessee,47,Wayne,1973,-2.32E-16,0.018491519,-0.525278055,0.284485161,-0.36669601,-0.474532732
Florida,12,Gilchrist,1974,-6.59E-17,0.247859597,-0.517343996,0.428610374,-0.63971011,-0.059093856
Georgia,13,Jefferson,1975,-5.20E-17,0.173785779,0.165026393,0.494562989,0.419480172,-0.370061786
Kansas,20,Atchison,1976,-3.30E-16,0.04663079,-0.451186978,0.137935169,-0.257178972,-0.429184419
Texas,48,Scurry,1977,-3.19E-16,0.176994189,-1.046926012,0.383781965,-0.970292027,-0.122684647
